msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-02,4,4,4,4,276,276,276,276,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-03,2,2,2,2,278,278,278,278,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-04,1,1,1,1,279,279,279,279,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-05,38,38,38,38,317,317,317,317,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-06,17,17,17,17,334,334,334,334,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-07,44,44,44,44,378,378,378,378,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-08,6,6,6,6,384,384,384,384,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-09,13,13,13,13,397,397,397,397,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-10,3,3,3,3,400,400,400,400,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-11,2,2,2,2,402,402,402,402,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-12,7,7,7,7,409,409,409,409,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-13,13,13,13,13,422,422,422,422,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-14,25,25,25,25,447,447,447,447,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-15,20,20,20,20,467,467,467,467,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-16,3,3,3,3,470,470,470,470,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-17,5,5,5,5,475,475,475,475,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-18,12,12,12,12,487,487,487,487,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-19,14,14,14,14,501,501,501,501,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-20,13,13,13,13,514,514,514,514,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-21,9,9,9,9,523,523,523,523,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-22,11,11,11,11,534,534,534,534,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-23,13,13,13,13,547,547,547,547,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-24,5,5,5,5,552,552,552,552,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-25,4,4,4,4,556,556,556,556,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-26,3,3,3,3,559,559,559,559,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-27,10,10,10,10,569,569,569,569,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-28,6,6,6,6,575,575,575,575,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-29,8,8,8,8,583,583,583,583,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-30,10,10,10,10,593,593,593,593,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-05-31,0,0,0,0,593,593,593,593,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-01,1,1,1,1,594,594,594,594,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-02,10,10,10,10,604,604,604,604,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-03,11,11,11,11,615,615,615,615,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-04,8,8,8,8,623,623,623,623,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-05,7,7,7,7,630,630,630,630,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-06,5,5,5,5,635,635,635,635,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-07,NA,5.8,0.6,19.6,NA,640.8,635.6,654.6,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-08,NA,5.6,0.6,19.3,NA,647.3,638.2,666.8,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-09,NA,5.6,0.5,18.2,NA,653.6,641.6,677.9,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-10,NA,5.4,0.5,18.9,NA,659.8,644.4,687.4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-11,NA,4.9,0.5,17.3,NA,665.9,648.2,696.4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-12,NA,4.8,0.5,17.3,NA,672,652.8,706.6,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-13,NA,4.6,0.5,17.8,NA,677.4,655.9,713.3,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-14,NA,4.6,0.5,17.4,NA,683.2,660.5,722.2,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-15,NA,4.6,0.5,16.1,NA,688.9,663.6,730.2,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-16,NA,4.4,0.5,16.8,NA,694.5,667.1,738,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-17,NA,4.3,0,15,NA,699.3,670,745.4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-18,NA,4.2,0,14.6,NA,703.7,672.8,752.1,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-19,NA,4,0.5,15.4,NA,709,676.6,759.4,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-20,NA,3.6,0,14.6,NA,713.7,680.2,766.9,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-21,NA,3.9,0.5,14.3,NA,718.3,683.9,772.7,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-22,NA,3.3,0,14.2,NA,722.8,686.6,778.9,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-23,NA,3.3,0.5,13,NA,726.7,689.6,784.9,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-24,NA,3.7,0,12.8,NA,731,691.8,791.3,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-25,NA,3.2,0,12.5,NA,735.3,696.7,798.3,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-26,NA,3.2,0,12.4,NA,739.1,699.1,804,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-27,NA,3.2,0,12.1,NA,743.2,702,809.7,844052
"Allentown-Bethlehem-Easton, PA-NJ",2020-06-28,NA,3.1,0.5,12,NA,747.2,705,815.5,844052
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-20,3,3,3,3,4,4,4,4,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-21,2,2,2,2,6,6,6,6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-22,1,1,1,1,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-23,0,0,0,0,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-24,0,0,0,0,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-25,0,0,0,0,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-26,0,0,0,0,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-27,0,0,0,0,7,7,7,7,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-28,30,30,30,30,37,37,37,37,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-29,4,4,4,4,41,41,41,41,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-30,2,2,2,2,43,43,43,43,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-03-31,15,15,15,15,58,58,58,58,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-01,13,13,13,13,71,71,71,71,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-02,14,14,14,14,85,85,85,85,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-03,10,10,10,10,95,95,95,95,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-04,12,12,12,12,107,107,107,107,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-05,7,7,7,7,114,114,114,114,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-06,10,10,10,10,124,124,124,124,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-07,25,25,25,25,149,149,149,149,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-08,15,15,15,15,164,164,164,164,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-09,5,5,5,5,169,169,169,169,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-10,16,16,16,16,185,185,185,185,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-11,6,6,6,6,191,191,191,191,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-12,1,1,1,1,192,192,192,192,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-13,14,14,14,14,206,206,206,206,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-14,31,31,31,31,237,237,237,237,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-15,11,11,11,11,248,248,248,248,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-16,17,17,17,17,265,265,265,265,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-17,26,26,26,26,291,291,291,291,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-18,11,11,11,11,302,302,302,302,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-19,5,5,5,5,307,307,307,307,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-20,36,36,36,36,343,343,343,343,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-21,11,11,11,11,354,354,354,354,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-22,18,18,18,18,372,372,372,372,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-23,10,10,10,10,382,382,382,382,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-24,13,13,13,13,395,395,395,395,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-25,2,2,2,2,397,397,397,397,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-26,6,6,6,6,403,403,403,403,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-27,38,38,38,38,441,441,441,441,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-28,15,15,15,15,456,456,456,456,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-29,26,26,26,26,482,482,482,482,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-04-30,19,19,19,19,501,501,501,501,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-01,27,27,27,27,528,528,528,528,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-02,3,3,3,3,531,531,531,531,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-03,4,4,4,4,535,535,535,535,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-04,25,25,25,25,560,560,560,560,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-05,22,22,22,22,582,582,582,582,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-06,21,21,21,21,603,603,603,603,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-07,11,11,11,11,614,614,614,614,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-08,23,23,23,23,637,637,637,637,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-09,3,3,3,3,640,640,640,640,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-10,1,1,1,1,641,641,641,641,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-11,16,16,16,16,657,657,657,657,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-12,31,31,31,31,688,688,688,688,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-13,11,11,11,11,699,699,699,699,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-14,13,13,13,13,712,712,712,712,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-15,25,25,25,25,737,737,737,737,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-16,5,5,5,5,742,742,742,742,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-17,2,2,2,2,744,744,744,744,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-18,20,20,20,20,764,764,764,764,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-19,17,17,17,17,781,781,781,781,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-20,8,8,8,8,789,789,789,789,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-21,55,55,55,55,844,844,844,844,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-22,17,17,17,17,861,861,861,861,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-23,3,3,3,3,864,864,864,864,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-24,1,1,1,1,865,865,865,865,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-25,14,14,14,14,879,879,879,879,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-26,34,34,34,34,913,913,913,913,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-27,26,26,26,26,939,939,939,939,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-28,24,24,24,24,963,963,963,963,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-29,7,7,7,7,970,970,970,970,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-30,5,5,5,5,975,975,975,975,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-05-31,28,28,28,28,1003,1003,1003,1003,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-01,24,24,24,24,1027,1027,1027,1027,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-02,3,3,3,3,1030,1030,1030,1030,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-03,15,15,15,15,1045,1045,1045,1045,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-04,15,15,15,15,1060,1060,1060,1060,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-05,11,11,11,11,1071,1071,1071,1071,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-06,1,1,1,1,1072,1072,1072,1072,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-07,NA,11.1,1.2,44.1,NA,1082.6,1072.7,1115.6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-08,NA,11.4,1.3,43.8,NA,1096.5,1077.7,1140.5,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-09,NA,10.9,1.2,42.1,NA,1110.2,1083.9,1162.8,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-10,NA,10.6,1.2,45.2,NA,1123.1,1090.8,1188.6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-11,NA,10,1.1,41.3,NA,1136,1097.2,1212,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-12,NA,9.9,0.6,41.9,NA,1148.8,1104.5,1230,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-13,NA,10,1,39,NA,1161.1,1113.1,1250.5,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-14,NA,9.3,0.5,38.5,NA,1173.2,1121.4,1271.4,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-15,NA,9.2,1,38.5,NA,1185.2,1128.4,1290.8,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-16,NA,8.5,0.4,37.3,NA,1195.9,1135.7,1309.3,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-17,NA,8.7,0.8,34.8,NA,1205.9,1143.1,1327.3,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-18,NA,8.5,0.8,37.1,NA,1217.5,1148.7,1341.1,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-19,NA,7.8,0.3,34.2,NA,1226.8,1155.6,1358.5,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-20,NA,7.1,0.3,31.7,NA,1235.9,1162.5,1374.4,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-21,NA,7.4,0.2,32.1,NA,1245.4,1168.5,1386.8,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-22,NA,7.3,0.2,33.1,NA,1254.5,1174.1,1403.9,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-23,NA,6.7,0.2,29.3,NA,1262.6,1179.4,1418.3,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-24,NA,6.5,0.2,28.7,NA,1271,1184.8,1432.8,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-25,NA,6.3,0,28.1,NA,1278.7,1189.7,1446.5,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-26,NA,5.2,0,26.6,NA,1285,1195.3,1456.4,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-27,NA,5.6,0,25.8,NA,1292.6,1199.9,1472.6,6020364
"Atlanta-Sandy Springs-Alpharetta, GA",2020-06-28,NA,5.2,0,23.1,NA,1299.1,1204.3,1481.7,6020364
"Augusta-Richmond County, GA-SC",2020-03-31,1,1,1,1,1,1,1,1,608980
"Augusta-Richmond County, GA-SC",2020-04-01,0,0,0,0,1,1,1,1,608980
"Augusta-Richmond County, GA-SC",2020-04-02,2,2,2,2,3,3,3,3,608980
"Augusta-Richmond County, GA-SC",2020-04-03,0,0,0,0,3,3,3,3,608980
"Augusta-Richmond County, GA-SC",2020-04-04,0,0,0,0,3,3,3,3,608980
"Augusta-Richmond County, GA-SC",2020-04-05,0,0,0,0,3,3,3,3,608980
"Augusta-Richmond County, GA-SC",2020-04-06,0,0,0,0,3,3,3,3,608980
"Augusta-Richmond County, GA-SC",2020-04-07,3,3,3,3,6,6,6,6,608980
"Augusta-Richmond County, GA-SC",2020-04-08,0,0,0,0,6,6,6,6,608980
"Augusta-Richmond County, GA-SC",2020-04-09,0,0,0,0,6,6,6,6,608980
"Augusta-Richmond County, GA-SC",2020-04-10,1,1,1,1,7,7,7,7,608980
"Augusta-Richmond County, GA-SC",2020-04-11,0,0,0,0,7,7,7,7,608980
"Augusta-Richmond County, GA-SC",2020-04-12,0,0,0,0,7,7,7,7,608980
"Augusta-Richmond County, GA-SC",2020-04-13,2,2,2,2,9,9,9,9,608980
"Augusta-Richmond County, GA-SC",2020-04-14,5,5,5,5,14,14,14,14,608980
"Augusta-Richmond County, GA-SC",2020-04-15,1,1,1,1,15,15,15,15,608980
"Augusta-Richmond County, GA-SC",2020-04-16,0,0,0,0,15,15,15,15,608980
"Augusta-Richmond County, GA-SC",2020-04-17,3,3,3,3,18,18,18,18,608980
"Augusta-Richmond County, GA-SC",2020-04-18,1,1,1,1,19,19,19,19,608980
"Augusta-Richmond County, GA-SC",2020-04-19,0,0,0,0,19,19,19,19,608980
"Augusta-Richmond County, GA-SC",2020-04-20,4,4,4,4,23,23,23,23,608980
"Augusta-Richmond County, GA-SC",2020-04-21,2,2,2,2,25,25,25,25,608980
"Augusta-Richmond County, GA-SC",2020-04-22,2,2,2,2,27,27,27,27,608980
"Augusta-Richmond County, GA-SC",2020-04-23,2,2,2,2,29,29,29,29,608980
"Augusta-Richmond County, GA-SC",2020-04-24,1,1,1,1,30,30,30,30,608980
"Augusta-Richmond County, GA-SC",2020-04-25,0,0,0,0,30,30,30,30,608980
"Augusta-Richmond County, GA-SC",2020-04-26,0,0,0,0,30,30,30,30,608980
"Augusta-Richmond County, GA-SC",2020-04-27,0,0,0,0,30,30,30,30,608980
"Augusta-Richmond County, GA-SC",2020-04-28,1,1,1,1,31,31,31,31,608980
"Augusta-Richmond County, GA-SC",2020-04-29,1,1,1,1,32,32,32,32,608980
"Augusta-Richmond County, GA-SC",2020-04-30,1,1,1,1,33,33,33,33,608980
"Augusta-Richmond County, GA-SC",2020-05-01,0,0,0,0,33,33,33,33,608980
"Augusta-Richmond County, GA-SC",2020-05-02,2,2,2,2,35,35,35,35,608980
"Augusta-Richmond County, GA-SC",2020-05-03,0,0,0,0,35,35,35,35,608980
"Augusta-Richmond County, GA-SC",2020-05-05,1,1,1,1,35,35,35,35,608980
"Augusta-Richmond County, GA-SC",2020-05-06,0,0,0,0,35,35,35,35,608980
"Augusta-Richmond County, GA-SC",2020-05-07,0,0,0,0,35,35,35,35,608980
"Augusta-Richmond County, GA-SC",2020-05-08,2,2,2,2,37,37,37,37,608980
"Augusta-Richmond County, GA-SC",2020-05-09,0,0,0,0,37,37,37,37,608980
"Augusta-Richmond County, GA-SC",2020-05-10,0,0,0,0,37,37,37,37,608980
"Augusta-Richmond County, GA-SC",2020-05-11,0,0,0,0,37,37,37,37,608980
"Augusta-Richmond County, GA-SC",2020-05-12,3,3,3,3,40,40,40,40,608980
"Augusta-Richmond County, GA-SC",2020-05-14,0,0,0,0,39,39,39,39,608980
"Augusta-Richmond County, GA-SC",2020-05-15,0,0,0,0,39,39,39,39,608980
"Augusta-Richmond County, GA-SC",2020-05-16,0,0,0,0,39,39,39,39,608980
"Augusta-Richmond County, GA-SC",2020-05-17,1,1,1,1,40,40,40,40,608980
"Augusta-Richmond County, GA-SC",2020-05-18,2,2,2,2,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-19,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-20,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-21,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-22,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-23,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-24,0,0,0,0,42,42,42,42,608980
"Augusta-Richmond County, GA-SC",2020-05-25,1,1,1,1,43,43,43,43,608980
"Augusta-Richmond County, GA-SC",2020-05-26,2,2,2,2,45,45,45,45,608980
"Augusta-Richmond County, GA-SC",2020-05-27,1,1,1,1,46,46,46,46,608980
"Augusta-Richmond County, GA-SC",2020-05-28,2,2,2,2,48,48,48,48,608980
"Augusta-Richmond County, GA-SC",2020-05-29,0,0,0,0,48,48,48,48,608980
"Augusta-Richmond County, GA-SC",2020-05-30,0,0,0,0,48,48,48,48,608980
"Augusta-Richmond County, GA-SC",2020-05-31,0,0,0,0,48,48,48,48,608980
"Augusta-Richmond County, GA-SC",2020-06-01,5,5,5,5,53,53,53,53,608980
"Augusta-Richmond County, GA-SC",2020-06-02,0,0,0,0,53,53,53,53,608980
"Augusta-Richmond County, GA-SC",2020-06-03,1,1,1,1,54,54,54,54,608980
"Augusta-Richmond County, GA-SC",2020-06-04,0,0,0,0,54,54,54,54,608980
"Augusta-Richmond County, GA-SC",2020-06-05,2,2,2,2,56,56,56,56,608980
"Augusta-Richmond County, GA-SC",2020-06-06,3,3,3,3,59,59,59,59,608980
"Augusta-Richmond County, GA-SC",2020-06-07,NA,0.4,0,4.3,NA,61.4,61,65.3,608980
"Augusta-Richmond County, GA-SC",2020-06-08,NA,0.4,0,4.5,NA,62.4,61,68,608980
"Augusta-Richmond County, GA-SC",2020-06-09,NA,0.4,0,4.9,NA,63.4,61,69.7,608980
"Augusta-Richmond County, GA-SC",2020-06-10,NA,0.4,0,4.6,NA,64.8,61.3,71.8,608980
"Augusta-Richmond County, GA-SC",2020-06-11,NA,0.4,0,4.6,NA,65.4,61.6,74.3,608980
"Augusta-Richmond County, GA-SC",2020-06-12,NA,0.4,0,4.6,NA,66.8,61.7,75.9,608980
"Augusta-Richmond County, GA-SC",2020-06-13,NA,0.4,0,4.8,NA,67.8,62,77.8,608980
"Augusta-Richmond County, GA-SC",2020-06-14,NA,0.4,0,4.8,NA,68.7,62.7,79.9,608980
"Augusta-Richmond County, GA-SC",2020-06-15,NA,0.4,0,5.2,NA,69.5,63,81.6,608980
"Augusta-Richmond County, GA-SC",2020-06-16,NA,0.4,0,5,NA,70.6,63.7,84.1,608980
"Augusta-Richmond County, GA-SC",2020-06-17,NA,0.4,0,4.8,NA,71.6,63.9,86,608980
"Augusta-Richmond County, GA-SC",2020-06-18,NA,0.5,0,5.2,NA,72.7,64.6,88.5,608980
"Augusta-Richmond County, GA-SC",2020-06-19,NA,0.4,0,5.2,NA,73.8,64.8,90.6,608980
"Augusta-Richmond County, GA-SC",2020-06-20,NA,0.4,0,5.2,NA,74.8,65,93,608980
"Augusta-Richmond County, GA-SC",2020-06-21,NA,0.5,0,5.4,NA,75.9,65.7,95.8,608980
"Augusta-Richmond County, GA-SC",2020-06-22,NA,0.4,0,4.9,NA,77,65.9,98,608980
"Augusta-Richmond County, GA-SC",2020-06-23,NA,0.4,0,5.6,NA,77.7,66.1,100.8,608980
"Augusta-Richmond County, GA-SC",2020-06-24,NA,0.4,0,5,NA,78.8,66.7,103.5,608980
"Augusta-Richmond County, GA-SC",2020-06-25,NA,0.4,0,5.6,NA,79.8,66.9,105.9,608980
"Augusta-Richmond County, GA-SC",2020-06-26,NA,0.4,0,5.1,NA,80.8,67.1,109,608980
"Augusta-Richmond County, GA-SC",2020-06-27,NA,0.4,0,5.2,NA,81.5,67.7,111.9,608980
"Augusta-Richmond County, GA-SC",2020-06-28,NA,0.4,0,5.1,NA,82.5,67.8,114.6,608980
"Austin-Round Rock-Georgetown, TX",2020-03-27,1,1,1,1,1,1,1,1,2227083
"Austin-Round Rock-Georgetown, TX",2020-03-28,0,0,0,0,1,1,1,1,2227083
"Austin-Round Rock-Georgetown, TX",2020-03-29,1,1,1,1,2,2,2,2,2227083
"Austin-Round Rock-Georgetown, TX",2020-03-30,1,1,1,1,3,3,3,3,2227083
"Austin-Round Rock-Georgetown, TX",2020-03-31,0,0,0,0,3,3,3,3,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-01,0,0,0,0,3,3,3,3,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-02,1,1,1,1,4,4,4,4,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-03,0,0,0,0,4,4,4,4,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-04,1,1,1,1,5,5,5,5,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-05,3,3,3,3,8,8,8,8,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-06,0,0,0,0,8,8,8,8,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-08,5,5,5,5,12,12,12,12,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-09,0,0,0,0,12,12,12,12,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-10,0,0,0,0,12,12,12,12,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-11,2,2,2,2,14,14,14,14,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-12,0,0,0,0,14,14,14,14,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-13,0,0,0,0,14,14,14,14,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-14,3,3,3,3,17,17,17,17,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-15,3,3,3,3,20,20,20,20,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-16,3,3,3,3,23,23,23,23,2227083
"Austin-Round Rock-Georgetown, TX",2020-04-17,4,4,4,4,27,27,27,27,2227083
