state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population
Mississippi,2020-04-26,NA,5,0,40,NA,173,127,317,2976149
Mississippi,2020-04-27,NA,4,0,45,NA,179,128,358,2976149
Mississippi,2020-04-28,NA,4,0,50,NA,183,129,408,2976149
Mississippi,2020-04-29,NA,4,0,53,NA,188,130,459,2976149
Mississippi,2020-04-30,NA,3,0,62,NA,191,130,518.0499999999993,2976149
Mississippi,2020-05-01,NA,3,0,63,NA,195,130,580,2976149
Mississippi,2020-05-02,NA,2,0,67,NA,198,131,658.0499999999993,2976149
Mississippi,2020-05-03,NA,2,0,73,NA,200,131,729.0999999999985,2976149
Mississippi,2020-05-04,NA,2,0,81.04999999999927,NA,202,131,808.0499999999993,2976149
Missouri,2020-03-20,2,NA,NA,NA,3,NA,NA,NA,6137428
Missouri,2020-03-21,0,NA,NA,NA,3,NA,NA,NA,6137428
Missouri,2020-03-22,0,NA,NA,NA,3,NA,NA,NA,6137428
Missouri,2020-03-23,1,NA,NA,NA,4,NA,NA,NA,6137428
Missouri,2020-03-24,1,NA,NA,NA,5,NA,NA,NA,6137428
Missouri,2020-03-25,3,NA,NA,NA,8,NA,NA,NA,6137428
Missouri,2020-03-26,0,NA,NA,NA,8,NA,NA,NA,6137428
Missouri,2020-03-27,1,NA,NA,NA,9,NA,NA,NA,6137428
Missouri,2020-03-28,2,NA,NA,NA,11,NA,NA,NA,6137428
Missouri,2020-03-29,1,NA,NA,NA,12,NA,NA,NA,6137428
Missouri,2020-03-30,1,NA,NA,NA,13,NA,NA,NA,6137428
Missouri,2020-03-31,2,NA,NA,NA,15,NA,NA,NA,6137428
Missouri,2020-04-01,6,NA,NA,NA,21,NA,NA,NA,6137428
Missouri,2020-04-02,7,NA,NA,NA,28,NA,NA,NA,6137428
Missouri,2020-04-03,8,NA,NA,NA,36,NA,NA,NA,6137428
Missouri,2020-04-04,8,NA,NA,NA,44,NA,NA,NA,6137428
Missouri,2020-04-05,8,NA,NA,NA,52,NA,NA,NA,6137428
Missouri,2020-04-06,4,NA,NA,NA,56,NA,NA,NA,6137428
Missouri,2020-04-07,24,NA,NA,NA,80,NA,NA,NA,6137428
Missouri,2020-04-08,6,NA,NA,NA,86,NA,NA,NA,6137428
Missouri,2020-04-09,8,NA,NA,NA,94,NA,NA,NA,6137428
Missouri,2020-04-10,11,NA,NA,NA,105,NA,NA,NA,6137428
Missouri,2020-04-11,11,NA,NA,NA,116,NA,NA,NA,6137428
Missouri,2020-04-12,0,NA,NA,NA,116,NA,NA,NA,6137428
Missouri,2020-04-13,21,NA,NA,NA,137,NA,NA,NA,6137428
Missouri,2020-04-14,NA,10,3,23,NA,146,139,159,6137428
Missouri,2020-04-15,NA,10,3,24,NA,156,145,176.04999999999927,6137428
Missouri,2020-04-16,NA,10,3,24,NA,167,151,194,6137428
Missouri,2020-04-17,NA,10,2,25,NA,178,157,211,6137428
Missouri,2020-04-18,NA,10,2,26,NA,188,164,230,6137428
Missouri,2020-04-19,NA,10,2,27,NA,199,170,251,6137428
Missouri,2020-04-20,NA,10,2,29,NA,210,175,273,6137428
Missouri,2020-04-21,NA,10,2,32,NA,221,181,297,6137428
Missouri,2020-04-22,NA,10,2,35,NA,232,186,325,6137428
Missouri,2020-04-23,NA,10,2,38,NA,243,191,358,6137428
Missouri,2020-04-24,NA,10,2,45,NA,255,195,395,6137428
Missouri,2020-04-25,NA,10,1,51,NA,266,199,439,6137428
Missouri,2020-04-26,NA,10,1,65,NA,278,202,496,6137428
Missouri,2020-04-27,NA,10,1,78,NA,289,205,566,6137428
Missouri,2020-04-28,NA,10,1,94,NA,300,207,655,6137428
Missouri,2020-04-29,NA,10,0,119,NA,313,210,771.0999999999985,6137428
Missouri,2020-04-30,NA,10,0,150.04999999999927,NA,324,211,927.0499999999993,6137428
Missouri,2020-05-01,NA,10,0,198,NA,335,213,1123,6137428
Missouri,2020-05-02,NA,9,0,256,NA,347,214,1359.0999999999985,6137428
Missouri,2020-05-03,NA,9,0,332.0499999999993,NA,357,215,1706.1499999999978,6137428
Missouri,2020-05-04,NA,9,0,462,NA,368,216,2167,6137428
Montana,2020-03-27,1,NA,NA,NA,1,NA,NA,NA,1068778
Montana,2020-03-28,0,NA,NA,NA,1,NA,NA,NA,1068778
Montana,2020-03-29,0,NA,NA,NA,1,NA,NA,NA,1068778
Montana,2020-03-30,3,NA,NA,NA,4,NA,NA,NA,1068778
Montana,2020-03-31,0,NA,NA,NA,4,NA,NA,NA,1068778
Montana,2020-04-01,0,NA,NA,NA,4,NA,NA,NA,1068778
Montana,2020-04-02,1,NA,NA,NA,5,NA,NA,NA,1068778
Montana,2020-04-03,0,NA,NA,NA,5,NA,NA,NA,1068778
Montana,2020-04-04,1,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-05,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-06,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-07,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-08,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-09,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-10,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-11,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-12,0,NA,NA,NA,6,NA,NA,NA,1068778
Montana,2020-04-13,1,NA,NA,NA,7,NA,NA,NA,1068778
Montana,2020-04-14,NA,0,0,2,NA,7,7,9,1068778
Montana,2020-04-15,NA,0,0,2,NA,8,7,10,1068778
Montana,2020-04-16,NA,0,0,2,NA,8,7,11,1068778
Montana,2020-04-17,NA,0,0,2,NA,8,7,12,1068778
Montana,2020-04-18,NA,0,0,2,NA,9,7,13,1068778
Montana,2020-04-19,NA,0,0,2,NA,9,7,14,1068778
Montana,2020-04-20,NA,0,0,2,NA,10,7,15,1068778
Montana,2020-04-21,NA,0,0,2,NA,10,7,17,1068778
Montana,2020-04-22,NA,0,0,2,NA,11,7,18,1068778
Montana,2020-04-23,NA,0,0,2,NA,11,8,19,1068778
Montana,2020-04-24,NA,0,0,3,NA,12,8,21,1068778
Montana,2020-04-25,NA,0,0,3,NA,12,8,22,1068778
Montana,2020-04-26,NA,0,0,3,NA,13,8,24,1068778
Montana,2020-04-27,NA,0,0,3,NA,14,8,26,1068778
Montana,2020-04-28,NA,0,0,3,NA,14,8,27,1068778
Montana,2020-04-29,NA,0,0,3,NA,15,9,30,1068778
Montana,2020-04-30,NA,0,0,3,NA,16,9,32,1068778
Montana,2020-05-01,NA,0,0,4,NA,16,9,34,1068778
Montana,2020-05-02,NA,0,0,4,NA,17,9,37,1068778
Montana,2020-05-03,NA,0,0,5,NA,18,10,40,1068778
Montana,2020-05-04,NA,1,0,5,NA,19,10,44,1068778
Nebraska,2020-03-27,2,NA,NA,NA,2,NA,NA,NA,1934408
Nebraska,2020-03-28,0,NA,NA,NA,2,NA,NA,NA,1934408
Nebraska,2020-03-29,0,NA,NA,NA,2,NA,NA,NA,1934408
Nebraska,2020-03-30,1,NA,NA,NA,3,NA,NA,NA,1934408
Nebraska,2020-03-31,1,NA,NA,NA,4,NA,NA,NA,1934408
Nebraska,2020-04-01,1,NA,NA,NA,5,NA,NA,NA,1934408
Nebraska,2020-04-02,1,NA,NA,NA,6,NA,NA,NA,1934408
Nebraska,2020-04-03,0,NA,NA,NA,6,NA,NA,NA,1934408
Nebraska,2020-04-04,2,NA,NA,NA,8,NA,NA,NA,1934408
Nebraska,2020-04-05,0,NA,NA,NA,8,NA,NA,NA,1934408
Nebraska,2020-04-06,2,NA,NA,NA,10,NA,NA,NA,1934408
Nebraska,2020-04-07,2,NA,NA,NA,12,NA,NA,NA,1934408
Nebraska,2020-04-08,2,NA,NA,NA,14,NA,NA,NA,1934408
Nebraska,2020-04-09,1,NA,NA,NA,15,NA,NA,NA,1934408
Nebraska,2020-04-10,3,NA,NA,NA,18,NA,NA,NA,1934408
Nebraska,2020-04-11,0,NA,NA,NA,18,NA,NA,NA,1934408
Nebraska,2020-04-12,0,NA,NA,NA,18,NA,NA,NA,1934408
Nebraska,2020-04-13,1,NA,NA,NA,19,NA,NA,NA,1934408
Nebraska,2020-04-14,NA,1,0,5,NA,20,19,24,1934408
Nebraska,2020-04-15,NA,1,0,5,NA,22,19,27,1934408
Nebraska,2020-04-16,NA,1,0,5,NA,24,20,31,1934408
Nebraska,2020-04-17,NA,1,0,5,NA,25,21,34,1934408
Nebraska,2020-04-18,NA,2,0,6,NA,27,22,38,1934408
Nebraska,2020-04-19,NA,2,0,6,NA,29,22,42,1934408
Nebraska,2020-04-20,NA,2,0,6,NA,31,23,46,1934408
Nebraska,2020-04-21,NA,2,0,7,NA,33,24,50,1934408
Nebraska,2020-04-22,NA,2,0,7,NA,36,25,55,1934408
Nebraska,2020-04-23,NA,2,0,8,NA,38,26,61,1934408
Nebraska,2020-04-24,NA,2,0,8,NA,40,27,66,1934408
Nebraska,2020-04-25,NA,2,0,9,NA,43,28,73,1934408
Nebraska,2020-04-26,NA,2,0,10,NA,45,29,80,1934408
Nebraska,2020-04-27,NA,2,0,10,NA,48,30,87,1934408
Nebraska,2020-04-28,NA,2,0,11,NA,51,31,96,1934408
Nebraska,2020-04-29,NA,2,0,12,NA,54,32,105,1934408
Nebraska,2020-04-30,NA,2,0,13,NA,57,33,116,1934408
Nebraska,2020-05-01,NA,2,0,15,NA,60,33,128,1934408
Nebraska,2020-05-02,NA,2,0,16,NA,63,34,141,1934408
Nebraska,2020-05-03,NA,2,0,19,NA,66,35,159,1934408
Nebraska,2020-05-04,NA,2,0,23,NA,69,35,179,1934408
Nevada,2020-03-16,1,NA,NA,NA,1,NA,NA,NA,3080156
Nevada,2020-03-17,0,NA,NA,NA,1,NA,NA,NA,3080156
Nevada,2020-03-18,0,NA,NA,NA,1,NA,NA,NA,3080156
Nevada,2020-03-19,0,NA,NA,NA,1,NA,NA,NA,3080156
Nevada,2020-03-20,1,NA,NA,NA,2,NA,NA,NA,3080156
Nevada,2020-03-21,0,NA,NA,NA,2,NA,NA,NA,3080156
Nevada,2020-03-22,0,NA,NA,NA,2,NA,NA,NA,3080156
Nevada,2020-03-23,2,NA,NA,NA,4,NA,NA,NA,3080156
Nevada,2020-03-24,2,NA,NA,NA,6,NA,NA,NA,3080156
Nevada,2020-03-25,4,NA,NA,NA,10,NA,NA,NA,3080156
Nevada,2020-03-26,0,NA,NA,NA,10,NA,NA,NA,3080156
Nevada,2020-03-27,0,NA,NA,NA,10,NA,NA,NA,3080156
Nevada,2020-03-28,4,NA,NA,NA,14,NA,NA,NA,3080156
Nevada,2020-03-29,1,NA,NA,NA,15,NA,NA,NA,3080156
Nevada,2020-03-30,3,NA,NA,NA,18,NA,NA,NA,3080156
Nevada,2020-03-31,8,NA,NA,NA,26,NA,NA,NA,3080156
Nevada,2020-04-01,6,NA,NA,NA,32,NA,NA,NA,3080156
Nevada,2020-04-02,6,NA,NA,NA,38,NA,NA,NA,3080156
Nevada,2020-04-03,5,NA,NA,NA,43,NA,NA,NA,3080156
Nevada,2020-04-04,3,NA,NA,NA,46,NA,NA,NA,3080156
Nevada,2020-04-05,0,NA,NA,NA,46,NA,NA,NA,3080156
Nevada,2020-04-06,12,NA,NA,NA,58,NA,NA,NA,3080156
Nevada,2020-04-07,2,NA,NA,NA,60,NA,NA,NA,3080156
Nevada,2020-04-08,20,NA,NA,NA,80,NA,NA,NA,3080156
Nevada,2020-04-09,2,NA,NA,NA,82,NA,NA,NA,3080156
Nevada,2020-04-10,4,NA,NA,NA,86,NA,NA,NA,3080156
Nevada,2020-04-11,25,NA,NA,NA,111,NA,NA,NA,3080156
Nevada,2020-04-12,2,NA,NA,NA,113,NA,NA,NA,3080156
Nevada,2020-04-13,1,NA,NA,NA,114,NA,NA,NA,3080156
Nevada,2020-04-14,NA,6,1,15,NA,120,115,129,3080156
Nevada,2020-04-15,NA,5,1,14,NA,125,118,139,3080156
Nevada,2020-04-16,NA,5,1,14,NA,131,121,149,3080156
Nevada,2020-04-17,NA,5,1,14,NA,136,123,159,3080156
Nevada,2020-04-18,NA,4,0,14,NA,141,126,170,3080156
Nevada,2020-04-19,NA,4,0,15,NA,146,128,181,3080156
Nevada,2020-04-20,NA,4,0,16,NA,150,130,194,3080156
Nevada,2020-04-21,NA,4,0,17,NA,155,131,208,3080156
Nevada,2020-04-22,NA,4,0,19,NA,159,133,223,3080156
Nevada,2020-04-23,NA,3,0,21,NA,163,134,241,3080156
Nevada,2020-04-24,NA,3,0,23,NA,167,135,261,3080156
Nevada,2020-04-25,NA,3,0,27,NA,170,135,284.0499999999993,3080156
Nevada,2020-04-26,NA,3,0,30,NA,174,136,313,3080156
Nevada,2020-04-27,NA,3,0,35,NA,177,137,346,3080156
Nevada,2020-04-28,NA,2,0,39,NA,180,137,381,3080156
Nevada,2020-04-29,NA,2,0,44,NA,183,137,423,3080156
Nevada,2020-04-30,NA,2,0,47,NA,185,138,466,3080156
Nevada,2020-05-01,NA,2,0,53,NA,187,138,517,3080156
Nevada,2020-05-02,NA,1,0,60,NA,189,138,573,3080156
Nevada,2020-05-03,NA,1,0,64.04999999999927,NA,191,138,646.0999999999985,3080156
Nevada,2020-05-04,NA,1,0,77,NA,192,138,717,3080156
New Hampshire,2020-03-23,1,NA,NA,NA,1,NA,NA,NA,1359711
New Hampshire,2020-03-24,0,NA,NA,NA,1,NA,NA,NA,1359711
New Hampshire,2020-03-25,0,NA,NA,NA,1,NA,NA,NA,1359711
New Hampshire,2020-03-26,0,NA,NA,NA,1,NA,NA,NA,1359711
New Hampshire,2020-03-27,1,NA,NA,NA,2,NA,NA,NA,1359711
New Hampshire,2020-03-28,0,NA,NA,NA,2,NA,NA,NA,1359711
New Hampshire,2020-03-29,1,NA,NA,NA,3,NA,NA,NA,1359711
New Hampshire,2020-03-30,0,NA,NA,NA,3,NA,NA,NA,1359711
New Hampshire,2020-03-31,0,NA,NA,NA,3,NA,NA,NA,1359711
New Hampshire,2020-04-01,1,NA,NA,NA,4,NA,NA,NA,1359711
New Hampshire,2020-04-02,1,NA,NA,NA,5,NA,NA,NA,1359711
New Hampshire,2020-04-03,2,NA,NA,NA,7,NA,NA,NA,1359711
New Hampshire,2020-04-04,2,NA,NA,NA,9,NA,NA,NA,1359711
New Hampshire,2020-04-05,0,NA,NA,NA,9,NA,NA,NA,1359711
New Hampshire,2020-04-06,0,NA,NA,NA,9,NA,NA,NA,1359711
New Hampshire,2020-04-07,4,NA,NA,NA,13,NA,NA,NA,1359711
New Hampshire,2020-04-08,5,NA,NA,NA,18,NA,NA,NA,1359711
New Hampshire,2020-04-09,3,NA,NA,NA,21,NA,NA,NA,1359711
New Hampshire,2020-04-10,1,NA,NA,NA,22,NA,NA,NA,1359711
New Hampshire,2020-04-11,1,NA,NA,NA,23,NA,NA,NA,1359711
New Hampshire,2020-04-12,0,NA,NA,NA,23,NA,NA,NA,1359711
New Hampshire,2020-04-13,0,NA,NA,NA,23,NA,NA,NA,1359711
New Hampshire,2020-04-14,NA,1,0,5,NA,24,23,28,1359711
New Hampshire,2020-04-15,NA,1,0,5,NA,26,23,31,1359711
New Hampshire,2020-04-16,NA,1,0,5,NA,28,24,35,1359711
New Hampshire,2020-04-17,NA,1,0,5,NA,30,25,38,1359711
New Hampshire,2020-04-18,NA,1,0,5,NA,31,26,41,1359711
New Hampshire,2020-04-19,NA,2,0,6,NA,33,27,45,1359711
New Hampshire,2020-04-20,NA,2,0,6,NA,35,27,49,1359711
New Hampshire,2020-04-21,NA,2,0,6,NA,37,28,53,1359711
New Hampshire,2020-04-22,NA,2,0,7,NA,39,29,58,1359711
New Hampshire,2020-04-23,NA,2,0,8,NA,41,30,64,1359711
New Hampshire,2020-04-24,NA,2,0,9,NA,44,31,70,1359711
New Hampshire,2020-04-25,NA,2,0,11,NA,46,32,79,1359711
New Hampshire,2020-04-26,NA,2,0,13,NA,48,32,91,1359711
New Hampshire,2020-04-27,NA,2,0,17,NA,51,33,105,1359711
New Hampshire,2020-04-28,NA,2,0,21,NA,54,33,124,1359711
New Hampshire,2020-04-29,NA,2,0,29,NA,57,34,151,1359711
New Hampshire,2020-04-30,NA,2,0,40,NA,60,34,185,1359711
New Hampshire,2020-05-01,NA,2,0,52,NA,63,34,238,1359711
New Hampshire,2020-05-02,NA,3,0,75,NA,66,35,314,1359711
New Hampshire,2020-05-03,NA,3,0,100,NA,69,35,418,1359711
New Hampshire,2020-05-04,NA,3,0,150.04999999999927,NA,72,36,578.0499999999993,1359711
New Jersey,2020-03-16,1,NA,NA,NA,3,NA,NA,NA,8882190
New Jersey,2020-03-17,0,NA,NA,NA,3,NA,NA,NA,8882190
New Jersey,2020-03-18,2,NA,NA,NA,5,NA,NA,NA,8882190
New Jersey,2020-03-19,4,NA,NA,NA,9,NA,NA,NA,8882190
New Jersey,2020-03-20,2,NA,NA,NA,11,NA,NA,NA,8882190
New Jersey,2020-03-21,5,NA,NA,NA,16,NA,NA,NA,8882190
New Jersey,2020-03-22,4,NA,NA,NA,20,NA,NA,NA,8882190
New Jersey,2020-03-23,7,NA,NA,NA,27,NA,NA,NA,8882190
New Jersey,2020-03-24,24,NA,NA,NA,51,NA,NA,NA,8882190
New Jersey,2020-03-25,18,NA,NA,NA,69,NA,NA,NA,8882190
New Jersey,2020-03-26,20,NA,NA,NA,89,NA,NA,NA,8882190
New Jersey,2020-03-27,26,NA,NA,NA,115,NA,NA,NA,8882190
New Jersey,2020-03-28,32,NA,NA,NA,147,NA,NA,NA,8882190
New Jersey,2020-03-29,14,NA,NA,NA,161,NA,NA,NA,8882190
New Jersey,2020-03-30,45,NA,NA,NA,206,NA,NA,NA,8882190
New Jersey,2020-03-31,68,NA,NA,NA,274,NA,NA,NA,8882190
New Jersey,2020-04-01,88,NA,NA,NA,362,NA,NA,NA,8882190
New Jersey,2020-04-02,177,NA,NA,NA,539,NA,NA,NA,8882190
New Jersey,2020-04-03,108,NA,NA,NA,647,NA,NA,NA,8882190
New Jersey,2020-04-04,200,NA,NA,NA,847,NA,NA,NA,8882190
New Jersey,2020-04-05,70,NA,NA,NA,917,NA,NA,NA,8882190
New Jersey,2020-04-06,88,NA,NA,NA,1005,NA,NA,NA,8882190
New Jersey,2020-04-07,228,NA,NA,NA,1233,NA,NA,NA,8882190
New Jersey,2020-04-08,271,NA,NA,NA,1504,NA,NA,NA,8882190
New Jersey,2020-04-09,202,NA,NA,NA,1706,NA,NA,NA,8882190
New Jersey,2020-04-10,226,NA,NA,NA,1932,NA,NA,NA,8882190
New Jersey,2020-04-11,251,NA,NA,NA,2183,NA,NA,NA,8882190
New Jersey,2020-04-12,167,NA,NA,NA,2350,NA,NA,NA,8882190
New Jersey,2020-04-13,93,NA,NA,NA,2443,NA,NA,NA,8882190
New Jersey,2020-04-14,NA,138,50,325,NA,2579,2491,2766,8882190
New Jersey,2020-04-15,NA,124,43,314,NA,2713,2564,3015,8882190
New Jersey,2020-04-16,NA,108,34,299,NA,2832,2625,3254.0999999999985,8882190
New Jersey,2020-04-17,NA,93,26,298,NA,2934,2673,3499,8882190
New Jersey,2020-04-18,NA,81,20,296,NA,3022,2708,3761,8882190
New Jersey,2020-04-19,NA,68,14,303,NA,3100,2731.95,4014,8882190
New Jersey,2020-04-20,NA,58,10,302.0499999999993,NA,3166,2749,4278.0999999999985,8882190
New Jersey,2020-04-21,NA,48,6,315.0499999999993,NA,3222,2762,4572.049999999999,8882190
New Jersey,2020-04-22,NA,38,4,309,NA,3267,2770,4881.049999999999,8882190
New Jersey,2020-04-23,NA,31,2,323.0499999999993,NA,3305,2775,5182.249999999996,8882190
New Jersey,2020-04-24,NA,25,1,330,NA,3334.5,2779,5527.049999999999,8882190
New Jersey,2020-04-25,NA,19,1,342,NA,3358,2782,5867.149999999998,8882190
New Jersey,2020-04-26,NA,14,0,344,NA,3375,2783,6217.199999999997,8882190
New Jersey,2020-04-27,NA,10,0,309.0499999999993,NA,3388.5,2785,6545.249999999996,8882190
New Jersey,2020-04-28,NA,7,0,318,NA,3397.5,2785,6917,8882190
New Jersey,2020-04-29,NA,5,0,289.0499999999993,NA,3405,2786,7176.249999999996,8882190
New Jersey,2020-04-30,NA,3,0,266.0499999999993,NA,3410.5,2786,7445.299999999996,8882190
New Jersey,2020-05-01,NA,2,0,228.04999999999927,NA,3414,2786,7712,8882190
New Jersey,2020-05-02,NA,1,0,206,NA,3416.5,2786,7927.199999999997,8882190
New Jersey,2020-05-03,NA,1,0,186.04999999999927,NA,3418,2786,8103.049999999999,8882190
New Jersey,2020-05-04,NA,1,0,166,NA,3419,2786,8313.599999999991,8882190
New Mexico,2020-03-25,1,NA,NA,NA,1,NA,NA,NA,2096829
New Mexico,2020-03-26,0,NA,NA,NA,1,NA,NA,NA,2096829
New Mexico,2020-03-27,0,NA,NA,NA,1,NA,NA,NA,2096829
New Mexico,2020-03-28,1,NA,NA,NA,2,NA,NA,NA,2096829
New Mexico,2020-03-29,0,NA,NA,NA,2,NA,NA,NA,2096829
New Mexico,2020-03-30,2,NA,NA,NA,4,NA,NA,NA,2096829
New Mexico,2020-03-31,1,NA,NA,NA,5,NA,NA,NA,2096829
New Mexico,2020-04-01,1,NA,NA,NA,6,NA,NA,NA,2096829
New Mexico,2020-04-02,1,NA,NA,NA,7,NA,NA,NA,2096829
New Mexico,2020-04-03,3,NA,NA,NA,10,NA,NA,NA,2096829
New Mexico,2020-04-04,1,NA,NA,NA,11,NA,NA,NA,2096829
New Mexico,2020-04-05,1,NA,NA,NA,12,NA,NA,NA,2096829
New Mexico,2020-04-06,0,NA,NA,NA,12,NA,NA,NA,2096829
New Mexico,2020-04-07,1,NA,NA,NA,13,NA,NA,NA,2096829
New Mexico,2020-04-08,3,NA,NA,NA,16,NA,NA,NA,2096829
New Mexico,2020-04-09,1,NA,NA,NA,17,NA,NA,NA,2096829
New Mexico,2020-04-10,2,NA,NA,NA,19,NA,NA,NA,2096829
New Mexico,2020-04-11,1,NA,NA,NA,20,NA,NA,NA,2096829
New Mexico,2020-04-12,6,NA,NA,NA,26,NA,NA,NA,2096829
New Mexico,2020-04-13,5,NA,NA,NA,31,NA,NA,NA,2096829
New Mexico,2020-04-14,NA,2,0,6,NA,33,31,37,2096829
New Mexico,2020-04-15,NA,2,0,6,NA,35,32,42,2096829
New Mexico,2020-04-16,NA,2,0,6,NA,38,33,46,2096829
New Mexico,2020-04-17,NA,2,0,7,NA,40,34,50,2096829
New Mexico,2020-04-18,NA,2,0,7,NA,42,35,55,2096829
New Mexico,2020-04-19,NA,2,0,7,NA,45,36,59,2096829
New Mexico,2020-04-20,NA,2,0,7,NA,47,37,64,2096829
New Mexico,2020-04-21,NA,2,0,8,NA,49,39,70,2096829
New Mexico,2020-04-22,NA,2,0,8,NA,52,40,75,2096829
New Mexico,2020-04-23,NA,2,0,9,NA,55,41,81,2096829
New Mexico,2020-04-24,NA,2,0,9,NA,57,42,88,2096829
New Mexico,2020-04-25,NA,3,0,10,NA,60,44,96,2096829
New Mexico,2020-04-26,NA,3,0,11,NA,63,45,104,2096829
New Mexico,2020-04-27,NA,3,0,12,NA,67,46,114,2096829
New Mexico,2020-04-28,NA,3,0,13,NA,70,47,124,2096829
New Mexico,2020-04-29,NA,3,0,14,NA,73,49,136,2096829
New Mexico,2020-04-30,NA,3,0,16,NA,76,50,149,2096829
New Mexico,2020-05-01,NA,3,0,18,NA,79,51,164,2096829
New Mexico,2020-05-02,NA,3,0,19,NA,83,52,181,2096829
New Mexico,2020-05-03,NA,3,0,22,NA,86,53,201,2096829
New Mexico,2020-05-04,NA,3,0,25,NA,89,54,223,2096829
New York,2020-03-15,4,NA,NA,NA,6,NA,NA,NA,19453561
New York,2020-03-16,4,NA,NA,NA,10,NA,NA,NA,19453561
New York,2020-03-17,7,NA,NA,NA,17,NA,NA,NA,19453561
New York,2020-03-18,10,NA,NA,NA,27,NA,NA,NA,19453561
New York,2020-03-19,3,NA,NA,NA,30,NA,NA,NA,19453561
New York,2020-03-20,27,NA,NA,NA,57,NA,NA,NA,19453561
New York,2020-03-21,23,NA,NA,NA,80,NA,NA,NA,19453561
New York,2020-03-22,42,NA,NA,NA,122,NA,NA,NA,19453561
New York,2020-03-23,37,NA,NA,NA,159,NA,NA,NA,19453561
New York,2020-03-24,67,NA,NA,NA,226,NA,NA,NA,19453561
New York,2020-03-25,105,NA,NA,NA,331,NA,NA,NA,19453561
New York,2020-03-26,101,NA,NA,NA,432,NA,NA,NA,19453561
New York,2020-03-27,103,NA,NA,NA,535,NA,NA,NA,19453561
New York,2020-03-28,247,NA,NA,NA,782,NA,NA,NA,19453561
New York,2020-03-29,115,NA,NA,NA,897,NA,NA,NA,19453561
New York,2020-03-30,165,NA,NA,NA,1062,NA,NA,NA,19453561
New York,2020-03-31,220,NA,NA,NA,1282,NA,NA,NA,19453561
New York,2020-04-01,370,NA,NA,NA,1652,NA,NA,NA,19453561
New York,2020-04-02,306,NA,NA,NA,1958,NA,NA,NA,19453561
New York,2020-04-03,977,NA,NA,NA,2935,NA,NA,NA,19453561
New York,2020-04-04,633,NA,NA,NA,3568,NA,NA,NA,19453561
New York,2020-04-05,593,NA,NA,NA,4161,NA,NA,NA,19453561
New York,2020-04-06,1344,NA,NA,NA,5505,NA,NA,NA,19453561
New York,2020-04-07,58,NA,NA,NA,5563,NA,NA,NA,19453561
New York,2020-04-08,705,NA,NA,NA,6268,NA,NA,NA,19453561
New York,2020-04-09,799,NA,NA,NA,7067,NA,NA,NA,19453561
New York,2020-04-10,777,NA,NA,NA,7844,NA,NA,NA,19453561
New York,2020-04-11,783,NA,NA,NA,8627,NA,NA,NA,19453561
New York,2020-04-12,758,NA,NA,NA,9385,NA,NA,NA,19453561
New York,2020-04-13,671,NA,NA,NA,10056,NA,NA,NA,19453561
New York,2020-04-14,NA,502,187,1150.0499999999993,NA,10556,10241,11204.05,19453561
New York,2020-04-15,NA,442.5,160,1035.0499999999993,NA,11032,10519,12016.05,19453561
New York,2020-04-16,NA,383,135,989,NA,11437,10755,12772.05,19453561
New York,2020-04-17,NA,328,104,945,NA,11799,10944,13530.149999999998,19453561
New York,2020-04-18,NA,274,76,918,NA,12100,11083.95,14285.05,19453561
New York,2020-04-19,NA,235,56,906,NA,12360,11188,15100.05,19453561
New York,2020-04-20,NA,194,39,939.0499999999993,NA,12573,11252.95,15909,19453561
New York,2020-04-21,NA,155.5,26,927,NA,12752.5,11303,16763.05,19453561
New York,2020-04-22,NA,122,16,888.0499999999993,NA,12904,11334,17565.199999999997,19453561
New York,2020-04-23,NA,95,10,880.1499999999978,NA,13020.5,11353.949999999999,18430,19453561
New York,2020-04-24,NA,71,5,890,NA,13106.5,11367.95,19288.349999999995,19453561
New York,2020-04-25,NA,54,3,897.0499999999993,NA,13177.5,11375,20179.1,19453561
New York,2020-04-26,NA,39,1,893,NA,13228.5,11381,20981.049999999985,19453561
New York,2020-04-27,NA,27,1,840,NA,13266.5,11382.949999999999,21748.64999999999,19453561
New York,2020-04-28,NA,18,0,764.1499999999978,NA,13296,11385,22438.74999999999,19453561
New York,2020-04-29,NA,12,0,695.0999999999985,NA,13316,11385.949999999999,23179.549999999992,19453561
New York,2020-04-30,NA,8,0,587.2499999999964,NA,13329,11386,23789.349999999995,19453561
New York,2020-05-01,NA,5,0,535,NA,13334,11386,24322.349999999995,19453561
New York,2020-05-02,NA,3,0,436.0499999999993,NA,13340.5,11386.95,24850.399999999994,19453561
