msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Phoenix-Mesa-Chandler, AZ",2020-04-28,0,8,0,0,131,130,130,130,4948203
"Phoenix-Mesa-Chandler, AZ",2020-04-29,20,8.285714285714285,20,20,151,150,150,150,4948203
"Phoenix-Mesa-Chandler, AZ",2020-04-30,5,8.142857142857142,5,5,156,155,155,155,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-01,4,8.428571428571429,4,4,160,159,159,159,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-02,0,8.428571428571429,0,0,160,159,159,159,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-03,0,4.571428571428571,0,0,160,159,159,159,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-04,0,4.428571428571429,0,0,160,159,159,159,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-05,30,8.857142857142858,30,30,190,189,189,189,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-06,11,9,11,11,201,200,200,200,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-07,18,9,18,18,219,218,218,218,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-08,38,9.142857142857142,38,38,257,256,256,256,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-09,7,9.285714285714286,7,7,264,263,263,263,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-10,2,4.714285714285714,2,2,266,265,265,265,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-11,3,4.714285714285714,3,3,269,268,268,268,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-12,10,9.428571428571429,10,10,279,278,278,278,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-13,22,9.285714285714285,22,22,301,300,300,300,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-14,19,9.571428571428571,19,19,320,319,319,319,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-15,10,9.571428571428571,10,10,330,329,329,329,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-16,20,9.571428571428573,20,20,350,349,349,349,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-17,0,5,0,0,350,349,349,349,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-18,5,5,5,5,355,354,354,354,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-19,16,9.57142857142857,16,16,371,370,370,370,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-20,23,9.571428571428571,23,23,394,393,393,393,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-21,4,9.428571428571429,4,4,398,397,397,397,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-22,7,9.428571428571429,7,7,405,404,404,404,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-23,15,9.428571428571429,15,15,420,419,419,419,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-24,1,4.857142857142857,1,1,421,420,420,420,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-25,1,4.857142857142858,1,1,422,421,421,421,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-27,13,9,13,13,434,434,434,434,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-28,6,9,6,6,440,440,440,440,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-29,18,8.714285714285715,18,18,458,458,458,458,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-30,11,8.571428571428571,11,11,469,469,469,469,4948203
"Phoenix-Mesa-Chandler, AZ",2020-05-31,2,4.714285714285714,2,2,471,471,471,471,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-01,2,4.7142857142857135,2,2,473,473,473,473,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-02,14,8.571428571428571,14,14,487,487,487,487,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-03,18,8.571428571428571,18,18,505,505,505,505,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-04,6,8.571428571428571,6,6,511,511,511,511,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-05,NA,10.557941924924034,0.9251726505418268,38.98191187801429,NA,522.0341504787168,512.4013812043347,550.4581204318072,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-05,NA,7.428571428571429,0.8571428571428571,27.14642857142852,NA,518.4285714285714,511.85714285714283,538.1464285714285,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-06,NA,10.081733371131246,0.9251726505418268,40.7947088167919,NA,534.2927830058082,517.0425837002427,574.9581755590544,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-07,NA,10.408287226007687,0.8503453010836537,41.0940182146246,NA,546.8031420383178,521.9320786722149,598.8633532581092,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-08,NA,10.408287226007687,0.9251726505418268,42.83729251703459,NA,560.3407455278711,529.1907111993063,619.7259092939565,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-09,NA,10.8096684303423,0.9251726505418268,39.93245830186344,NA,573.2661079932373,536.7367479103855,640.4112967986898,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-10,NA,10.734841080884127,0.9251726505418268,43.83920116373582,NA,585.3750858214123,544.1569403502381,666.0597488001546,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-11,NA,10.734841080884127,0.8503453010836537,41.35764993388767,NA,599.4399337680094,551.1638463719112,687.5375586625298,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-12,NA,10.108977828174993,0.8503453010836537,41.37298917708661,NA,612.5659868355427,559.6895446476196,707.4696373347447,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-13,NA,10.435531683051435,0.7755179516254804,42.40023363413036,NA,625.0287629756378,566.7337296564449,728.5564060438127,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-14,NA,10.762085537927875,0.7755179516254804,43.544889140874965,NA,637.8929203200678,574.6354353631806,749.6077664494649,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-15,NA,11.013812043346142,0.7755179516254804,42.23024049984333,NA,651.6482896511468,584.5659868355427,772.1954363742066,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-16,NA,10.38794879063701,0.6258632527091339,44.68798130200187,NA,664.5396914526204,592.5506837381088,793.4945125426502,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-17,NA,10.16346674226249,0.6258632527091339,41.322277776236874,NA,677.3698881331576,599.1239649062315,815.9798412857363,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-18,NA,10.013812043346142,1.1020718065019215,42.07558660875525,NA,689.4857719830057,608.1922658636652,834.4827175833001,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-19,NA,9.313121441178836,0.4762085537927875,39.98542001609814,NA,700.8397601097502,617.6466087822346,853.9664450178035,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-20,NA,9.16346674226249,0.4762085537927875,43.48574451849936,NA,711.8944388386619,625.2762495481816,872.7689380513189,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-21,NA,9.966229150931717,0.4762085537927875,42.10973708747207,NA,725.6430919628922,634.0433704240461,892.1565492144132,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-22,NA,9.891401801473545,0.4762085537927875,40.45662937771919,NA,739.3169177376642,641.8480396622166,914.6303465169618,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-23,NA,9.190711199306238,0.4762085537927875,38.58091030332821,NA,751.1879811037671,651.1070156731917,931.0574449784874,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-24,NA,9.115883849848064,0.9405118937407559,40.74750555402601,NA,761.4059367601171,658.3706835382195,947.8614331052318,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-25,NA,9.367610355266333,0.952417107585575,39.560571867957535,NA,772.2633778976981,666.9918910826406,964.0553107759382,4948203
"Phoenix-Mesa-Chandler, AZ",2020-06-26,NA,8.891401801473545,0.4762085537927875,37.68111142609371,NA,782.1309882529645,673.4070843303214,982.3962515702335,4948203
"Pittsburgh, PA",2020-03-21,1,0.2857142857142857,1,1,1,1,1,1,2317600
"Pittsburgh, PA",2020-03-22,0,0.2857142857142857,0,0,1,1,1,1,2317600
"Pittsburgh, PA",2020-03-23,0,0.2857142857142857,0,0,1,1,1,1,2317600
"Pittsburgh, PA",2020-03-24,1,0.5714285714285714,1,1,2,2,2,2,2317600
"Pittsburgh, PA",2020-03-25,0,0.7142857142857143,0,0,2,2,2,2,2317600
"Pittsburgh, PA",2020-03-26,1,0.7142857142857143,1,1,3,3,3,3,2317600
"Pittsburgh, PA",2020-03-27,0,0.8571428571428571,0,0,3,3,3,3,2317600
"Pittsburgh, PA",2020-03-28,1,1,1,1,4,4,4,4,2317600
"Pittsburgh, PA",2020-03-29,0,0.8571428571428571,0,0,4,4,4,4,2317600
"Pittsburgh, PA",2020-03-30,0,1,0,0,4,4,4,4,2317600
"Pittsburgh, PA",2020-03-31,1,1.5714285714285714,1,1,5,5,5,5,2317600
"Pittsburgh, PA",2020-04-01,2,1.8571428571428572,2,2,7,7,7,7,2317600
"Pittsburgh, PA",2020-04-02,0,2.142857142857143,0,0,7,7,7,7,2317600
"Pittsburgh, PA",2020-04-03,0,2.4285714285714284,0,0,7,7,7,7,2317600
"Pittsburgh, PA",2020-04-04,5,2.7142857142857144,5,5,12,12,12,12,2317600
"Pittsburgh, PA",2020-04-05,1,2,1,1,13,13,13,13,2317600
"Pittsburgh, PA",2020-04-06,0,2.142857142857143,0,0,13,13,13,13,2317600
"Pittsburgh, PA",2020-04-07,5,3.571428571428571,5,5,18,18,18,18,2317600
"Pittsburgh, PA",2020-04-08,8,3.857142857142857,8,8,26,26,26,26,2317600
"Pittsburgh, PA",2020-04-09,2,4.285714285714286,2,2,28,28,28,28,2317600
"Pittsburgh, PA",2020-04-10,12,4.571428571428571,12,12,40,40,40,40,2317600
"Pittsburgh, PA",2020-04-11,5,4.857142857142857,5,5,45,45,45,45,2317600
"Pittsburgh, PA",2020-04-12,1,3.142857142857143,1,1,46,46,46,46,2317600
"Pittsburgh, PA",2020-04-13,2,3.2857142857142856,2,2,48,48,48,48,2317600
"Pittsburgh, PA",2020-04-14,6,5.7142857142857135,6,6,54,54,54,54,2317600
"Pittsburgh, PA",2020-04-15,7,5.714285714285714,7,7,61,61,61,61,2317600
"Pittsburgh, PA",2020-04-16,14,5.857142857142858,14,14,75,75,75,75,2317600
"Pittsburgh, PA",2020-04-17,7,6.142857142857142,7,7,82,82,82,82,2317600
"Pittsburgh, PA",2020-04-18,21,6.285714285714286,21,21,103,103,103,103,2317600
"Pittsburgh, PA",2020-04-19,7,3.7142857142857144,7,7,110,110,110,110,2317600
"Pittsburgh, PA",2020-04-20,9,3.7142857142857144,9,9,119,119,119,119,2317600
"Pittsburgh, PA",2020-04-21,24,6.714285714285714,24,24,143,143,143,143,2317600
"Pittsburgh, PA",2020-04-22,12,6.857142857142858,12,12,155,155,155,155,2317600
"Pittsburgh, PA",2020-04-24,1,6.857142857142858,1,1,155,156,156,156,2317600
"Pittsburgh, PA",2020-04-26,0,3.857142857142857,0,0,152,156,156,156,2317600
"Pittsburgh, PA",2020-04-27,6,3.7142857142857144,6,6,158,162,162,162,2317600
"Pittsburgh, PA",2020-04-28,22,6.857142857142858,22,22,180,184,184,184,2317600
"Pittsburgh, PA",2020-04-29,10,7,10,10,190,194,194,194,2317600
"Pittsburgh, PA",2020-04-30,8,7,8,8,198,202,202,202,2317600
"Pittsburgh, PA",2020-05-01,7,6.857142857142857,7,7,205,209,209,209,2317600
"Pittsburgh, PA",2020-05-02,5,6.714285714285714,5,5,210,214,214,214,2317600
"Pittsburgh, PA",2020-05-03,0,3.428571428571429,0,0,210,214,214,214,2317600
"Pittsburgh, PA",2020-05-04,0,3.142857142857143,0,0,210,214,214,214,2317600
"Pittsburgh, PA",2020-05-05,14,6.285714285714286,14,14,224,228,228,228,2317600
"Pittsburgh, PA",2020-05-06,7,6.142857142857142,7,7,231,235,235,235,2317600
"Pittsburgh, PA",2020-05-07,10,5.857142857142858,10,10,241,245,245,245,2317600
"Pittsburgh, PA",2020-05-08,3,5.571428571428571,3,3,244,248,248,248,2317600
"Pittsburgh, PA",2020-05-09,1,5.428571428571429,1,1,245,249,249,249,2317600
"Pittsburgh, PA",2020-05-10,3,2.7142857142857144,3,3,248,252,252,252,2317600
"Pittsburgh, PA",2020-05-11,2,2.4285714285714284,2,2,250,254,254,254,2317600
"Pittsburgh, PA",2020-05-12,4,4.857142857142857,4,4,254,258,258,258,2317600
"Pittsburgh, PA",2020-05-13,14,4.571428571428571,14,14,268,272,272,272,2317600
"Pittsburgh, PA",2020-05-14,4,4.428571428571429,4,4,272,276,276,276,2317600
"Pittsburgh, PA",2020-05-15,3,4.142857142857142,3,3,275,279,279,279,2317600
"Pittsburgh, PA",2020-05-16,2,4,2,2,277,281,281,281,2317600
"Pittsburgh, PA",2020-05-17,0,2,0,0,277,281,281,281,2317600
"Pittsburgh, PA",2020-05-19,3,3.428571428571429,3,3,276,284,284,284,2317600
"Pittsburgh, PA",2020-05-20,2,3.2857142857142856,2,2,278,286,286,286,2317600
"Pittsburgh, PA",2020-05-21,2,3,2,2,280,288,288,288,2317600
"Pittsburgh, PA",2020-05-22,6,2.857142857142857,6,6,286,294,294,294,2317600
"Pittsburgh, PA",2020-05-23,6,2.7142857142857144,6,6,292,300,300,300,2317600
"Pittsburgh, PA",2020-05-24,1,1.2857142857142856,1,1,293,301,301,301,2317600
"Pittsburgh, PA",2020-05-25,1,1.2142857142857142,1,1,294,302,302,302,2317600
"Pittsburgh, PA",2020-05-26,0,2.142857142857143,0,0,294,302,302,302,2317600
"Pittsburgh, PA",2020-05-27,1,2,1,1,295,303,303,303,2317600
"Pittsburgh, PA",2020-05-28,1,1.7142857142857144,1,1,296,304,304,304,2317600
"Pittsburgh, PA",2020-05-29,2,1.5714285714285714,2,2,298,306,306,306,2317600
"Pittsburgh, PA",2020-05-30,1,1.4285714285714286,1,1,299,307,307,307,2317600
"Pittsburgh, PA",2020-05-31,0,0.7142857142857143,0,0,299,307,307,307,2317600
"Pittsburgh, PA",2020-06-01,1,0.7142857142857143,1,1,300,308,308,308,2317600
"Pittsburgh, PA",2020-06-02,4,1.2857142857142856,4,4,304,312,312,312,2317600
"Pittsburgh, PA",2020-06-03,1,1,1,1,305,313,313,313,2317600
"Pittsburgh, PA",2020-06-04,0,1,0,0,305,313,313,313,2317600
"Pittsburgh, PA",2020-06-05,NA,0.8489587208161002,0,6.036463370609303,NA,313.8489587208161,313,319.0364633706093,2317600
"Pittsburgh, PA",2020-06-05,NA,0.7142857142857143,0,4.285714285714286,NA,313.7142857142857,313,317.2857142857143,2317600
"Pittsburgh, PA",2020-06-06,NA,0.8489587208161002,0,6.356777614281754,NA,315.32031424367244,313,322.13021569550585,2317600
"Pittsburgh, PA",2020-06-07,NA,0.8489587208161002,0,5.658860172649553,NA,316.6406284873449,313,326.0156377869313,2317600
"Pittsburgh, PA",2020-06-08,NA,0.8489587208161002,0,5.658860172649553,NA,317.5651078477529,313.6106129139688,328.41147267019574,2317600
"Pittsburgh, PA",2020-06-09,NA,0.8489587208161002,0,4.640628487344902,NA,318.9609427310173,313.8489587208161,330.18679876740964,2317600
"Pittsburgh, PA",2020-06-10,NA,0.7734380812241504,0,5.432298253873704,NA,319.8099014518334,314.47135552285636,332.97658051794866,2317600
"Pittsburgh, PA",2020-06-11,NA,0.6223968020402506,0,4.885422091425403,NA,321.05469505591395,314.54498814645854,334.68628184765225,2317600
"Pittsburgh, PA",2020-06-12,NA,0.6223968020402506,0,5.2812569746898035,NA,321.8281331371381,315.0937523248966,337.2396058073338,2317600
"Pittsburgh, PA",2020-06-13,NA,0.6223968020402506,0,4.809901451833453,NA,322.99740610162667,315.7161491269368,339.3470300362916,2317600
"Pittsburgh, PA",2020-06-14,NA,0.15104127918389976,0,5.054695055913954,NA,323.77084418285074,315.7916697665288,341.3633737056065,2317600
"Pittsburgh, PA",2020-06-15,NA,0,0,4.915437664801453,NA,324.468761624483,315.7916697665288,344.6328467922249,2317600
"Pittsburgh, PA",2020-06-16,NA,0,0,4.903653776730055,NA,325.09115842652324,315.9427110457127,345.7319352079596,2317600
"Pittsburgh, PA",2020-06-17,NA,0,0,4.915437664801453,NA,325.7135552285635,316.41406656856907,349.94411934029074,2317600
"Pittsburgh, PA",2020-06-18,NA,0,0,4.205736335097854,NA,326.3359520306037,316.8854220914254,353.13807178731713,2317600
"Pittsburgh, PA",2020-06-19,NA,0,0,4.677091857954205,NA,326.958348832644,316.9609427310173,355.8960203757015,2317600
"Pittsburgh, PA",2020-06-20,NA,0,0,4.997406101626655,NA,327.5052249950923,317.4960350053942,359.10175671079935,2317600
"Pittsburgh, PA",2020-06-21,NA,0,0,4.526050578770305,NA,328.0521011575406,317.50781889346564,360.82968972580755,2317600
"Pittsburgh, PA",2020-06-22,NA,0,0,4.997406101626655,NA,328.5989773199889,317.50781889346564,362.5222710766016,2317600
"Pittsburgh, PA",2020-06-23,NA,0,0,4.450529939178355,NA,329.14585348243725,317.50781889346564,364.67149476700683,2317600
"Pittsburgh, PA",2020-06-24,NA,0,0,4.311272548065854,NA,329.6927296448855,317.979174416322,367.6889501427168,2317600
"Pittsburgh, PA",2020-06-25,NA,0,0,4.619802903666907,NA,330.16408516774186,318.5260505787703,369.3413625181331,2317600
"Pittsburgh, PA",2020-06-26,NA,0,0,4.619802903666907,NA,330.23960580733376,318.5260505787703,372.85562920883206,2317600
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-15,1,0.5714285714285714,1,1,1,1,1,1,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-16,0,0.5714285714285714,0,0,1,1,1,1,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-17,2,0.7142857142857143,2,2,3,3,3,3,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-18,2,0.7142857142857143,2,2,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-19,0,0.7142857142857143,0,0,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-20,0,0.7142857142857143,0,0,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-21,0,0.7142857142857143,0,0,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-22,0,0.7142857142857143,0,0,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-23,0,0.7142857142857143,0,0,5,5,5,5,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-24,4,1,4,4,9,9,9,9,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-25,1,1,1,1,10,10,10,10,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-26,2,1.1428571428571428,2,2,12,12,12,12,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-27,1,1.2857142857142856,1,1,13,13,13,13,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-28,1,1.4285714285714284,1,1,14,14,14,14,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-29,0,1,0,0,14,14,14,14,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-30,2,1,2,2,16,16,16,16,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-31,1,1.5714285714285714,1,1,17,17,17,17,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-01,1,1.7142857142857144,1,1,18,18,18,18,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-02,3,1.8571428571428572,3,3,21,21,21,21,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-03,0,2,0,0,21,21,21,21,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-04,0,2,0,0,21,21,21,21,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-05,4,1.2857142857142856,4,4,25,25,25,25,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-06,3,1.4285714285714284,3,3,28,28,28,28,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-07,3,2.142857142857143,3,3,31,31,31,31,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-08,1,2.142857142857143,1,1,32,32,32,32,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-09,9,2.142857142857143,9,9,41,41,41,41,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-10,0,2.2857142857142856,0,0,41,41,41,41,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-11,4,2.142857142857143,4,4,45,45,45,45,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-12,3,1.2857142857142856,3,3,48,48,48,48,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-13,2,1.2857142857142856,2,2,50,50,50,50,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-14,1,2.142857142857143,1,1,51,51,51,51,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-15,2,2.142857142857143,2,2,53,53,53,53,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-16,4,2,4,4,57,57,57,57,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-17,4,2,4,4,61,61,61,61,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-18,1,2,1,1,62,62,62,62,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-19,1,1,1,1,63,63,63,63,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-20,0,1,0,0,63,63,63,63,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-21,3,1.8571428571428572,3,3,66,66,66,66,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-22,0,1.7142857142857144,0,0,66,66,66,66,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-23,4,1.8571428571428572,4,4,70,70,70,70,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-24,3,1.7142857142857144,3,3,73,73,73,73,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-25,2,1.7142857142857144,2,2,75,75,75,75,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-26,2,0.8571428571428571,2,2,77,77,77,77,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-27,1,0.8571428571428571,1,1,78,78,78,78,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-28,5,1.7142857142857144,5,5,83,83,83,83,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-29,3,1.7142857142857142,3,3,86,86,86,86,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-30,1,1.7142857142857142,1,1,87,87,87,87,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-01,1,1.5714285714285714,1,1,88,88,88,88,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-02,2,1.5714285714285714,2,2,90,90,90,90,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-03,0,0.7142857142857143,0,0,90,90,90,90,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-04,0,0.7142857142857143,0,0,90,90,90,90,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-05,5,1.4285714285714286,5,5,95,95,95,95,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-06,1,1.4285714285714286,1,1,96,96,96,96,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-07,3,1.4285714285714286,3,3,99,99,99,99,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-08,0,1.4285714285714284,0,0,99,99,99,99,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-09,2,1.2857142857142856,2,2,101,101,101,101,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-10,0,0.7142857142857143,0,0,101,101,101,101,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-11,1,0.7142857142857143,1,1,102,102,102,102,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-12,1,1.2857142857142856,1,1,103,103,103,103,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-13,2,1.2857142857142856,2,2,105,105,105,105,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-14,3,1.1428571428571428,3,3,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-15,0,1,0,0,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-16,0,1,0,0,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-17,0,0.5714285714285714,0,0,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-18,0,0.5714285714285714,0,0,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-19,0,1,0,0,108,108,108,108,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-20,4,1,4,4,112,112,112,112,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-21,0,0.8571428571428571,0,0,112,112,112,112,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-22,1,1,1,1,113,113,113,113,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-23,0,0.8571428571428571,0,0,113,113,113,113,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-24,1,0.2857142857142857,1,1,114,114,114,114,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-25,0,0.2857142857142857,0,0,114,114,114,114,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-26,0,0.7142857142857143,0,0,114,114,114,114,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-27,0,0.7142857142857143,0,0,114,114,114,114,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-28,2,0.7142857142857143,2,2,116,116,116,116,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-29,0,0.7142857142857143,0,0,116,116,116,116,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-30,0,0.7142857142857143,0,0,116,116,116,116,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-05-31,0,0.2857142857142857,0,0,116,116,116,116,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-01,0,0.2857142857142857,0,0,116,116,116,116,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-02,3,0.7142857142857143,3,3,119,119,119,119,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-03,2,0.7142857142857143,2,2,121,121,121,121,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-04,1,0.7142857142857143,1,1,122,122,122,122,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-05,NA,0.3053852992803565,0,3.389229401439287,NA,122.30538529928036,122,125.38922940143928,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-05,NA,0.5714285714285714,0,2.857142857142857,NA,122.57142857142857,122,124.85714285714286,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-06,NA,0.15269264964017826,0,3.389229401439287,NA,123,122,127.16019042697901,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-07,NA,0.15269264964017826,0,3.389229401439287,NA,123.38173162410044,122,128.38922940143928,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-08,NA,0.15269264964017826,0,3.389229401439287,NA,124.15269264964019,122,129.61826837589956,2492412
"Portland-Vancouver-Hillsboro, OR-WA",2020-06-09,NA,0.15269264964017826,0,3.312883076619198,NA,124.45807794892053,122.15269264964019,130.69461470071963,2492412
